DATE_PST,DATE,TIME,STATION_NAME,STATION_NAME_FULL,O3,O3_OK,REGION
2020-08-04 12:00,2020-08-04,12:00,Burnaby Mountain,BURNABY MOUNTAIN,28,27.4,02 - Lower Mainland
2020-08-05 12:00,2020-08-05,12:00,Burnaby Mountain,BURNABY MOUNTAIN,34,33.3,02 - Lower Mainland
2020-08-06 12:00,2020-08-06,12:00,Burnaby Mountain,BURNABY MOUNTAIN,26,25.9,02 - Lower Mainland
2020-08-07 12:00,2020-08-07,12:00,Burnaby Mountain,BURNABY MOUNTAIN,24,23.5,02 - Lower Mainland
2020-08-08 12:00,2020-08-08,12:00,Burnaby Mountain,BURNABY MOUNTAIN,24,23.5,02 - Lower Mainland
2020-08-09 12:00,2020-08-09,12:00,Burnaby Mountain,BURNABY MOUNTAIN,26,25.2,02 - Lower Mainland
2020-08-10 12:00,2020-08-10,12:00,Burnaby Mountain,BURNABY MOUNTAIN,17,16.4,02 - Lower Mainland
2020-08-11 12:00,2020-08-11,12:00,Burnaby Mountain,BURNABY MOUNTAIN,19,18.5,02 - Lower Mainland
2020-08-12 12:00,2020-08-12,12:00,Burnaby Mountain,BURNABY MOUNTAIN,23,22.2,02 - Lower Mainland
2020-08-13 12:00,2020-08-13,12:00,Burnaby Mountain,BURNABY MOUNTAIN,29,28.3,02 - Lower Mainland
2020-08-14 12:00,2020-08-14,12:00,Burnaby Mountain,BURNABY MOUNTAIN,30,29.6,02 - Lower Mainland
2020-08-15 12:00,2020-08-15,12:00,Burnaby Mountain,BURNABY MOUNTAIN,30,29.5,02 - Lower Mainland
2020-08-16 12:00,2020-08-16,12:00,Burnaby Mountain,BURNABY MOUNTAIN,55,54.3,02 - Lower Mainland
2020-08-17 12:00,2020-08-17,12:00,Burnaby Mountain,BURNABY MOUNTAIN,42,42,02 - Lower Mainland
2020-08-18 12:00,2020-08-18,12:00,Burnaby Mountain,BURNABY MOUNTAIN,27,26.7,02 - Lower Mainland
2020-08-19 12:00,2020-08-19,12:00,Burnaby Mountain,BURNABY MOUNTAIN,26,25.7,02 - Lower Mainland
2020-08-20 12:00,2020-08-20,12:00,Burnaby Mountain,BURNABY MOUNTAIN,20,20,02 - Lower Mainland
2020-08-21 12:00,2020-08-21,12:00,Burnaby Mountain,BURNABY MOUNTAIN,21,20.1,02 - Lower Mainland
2020-08-22 12:00,2020-08-22,12:00,Burnaby Mountain,BURNABY MOUNTAIN,33,32.5,02 - Lower Mainland
2020-08-23 12:00,2020-08-23,12:00,Burnaby Mountain,BURNABY MOUNTAIN,19,18.4,02 - Lower Mainland
2020-08-24 12:00,2020-08-24,12:00,Burnaby Mountain,BURNABY MOUNTAIN,21,20.2,02 - Lower Mainland
2020-08-25 12:00,2020-08-25,12:00,Burnaby Mountain,BURNABY MOUNTAIN,20,19.5,02 - Lower Mainland
2020-08-26 12:00,2020-08-26,12:00,Burnaby Mountain,BURNABY MOUNTAIN,20,20,02 - Lower Mainland
2020-08-27 12:00,2020-08-27,12:00,Burnaby Mountain,BURNABY MOUNTAIN,28,27.9,02 - Lower Mainland
2020-08-28 12:00,2020-08-28,12:00,Burnaby Mountain,BURNABY MOUNTAIN,22,21.8,02 - Lower Mainland
2020-08-29 12:00,2020-08-29,12:00,Burnaby Mountain,BURNABY MOUNTAIN,26,25.7,02 - Lower Mainland
2020-08-30 12:00,2020-08-30,12:00,Burnaby Mountain,BURNABY MOUNTAIN,29,28.2,02 - Lower Mainland
2020-08-31 12:00,2020-08-31,12:00,Burnaby Mountain,BURNABY MOUNTAIN,19,18.1,02 - Lower Mainland
2020-09-01 12:00,2020-09-01,12:00,Burnaby Mountain,BURNABY MOUNTAIN,24,23.8,02 - Lower Mainland
2020-09-02 12:00,2020-09-02,12:00,Burnaby Mountain,BURNABY MOUNTAIN,10,9.9,02 - Lower Mainland
2020-09-03 12:00,2020-09-03,12:00,Burnaby Mountain,BURNABY MOUNTAIN,22,21.4,02 - Lower Mainland
2020-09-04 12:00,2020-09-04,12:00,Burnaby Mountain,BURNABY MOUNTAIN,26,26,02 - Lower Mainland
2020-09-05 12:00,2020-09-05,12:00,Burnaby Mountain,BURNABY MOUNTAIN,31,30.5,02 - Lower Mainland
2020-09-06 12:00,2020-09-06,12:00,Burnaby Mountain,BURNABY MOUNTAIN,25,24.4,02 - Lower Mainland
2020-09-07 12:00,2020-09-07,12:00,Burnaby Mountain,BURNABY MOUNTAIN,32,31.7,02 - Lower Mainland
2020-09-08 12:00,2020-09-08,12:00,Burnaby Mountain,BURNABY MOUNTAIN,58,58,02 - Lower Mainland
2020-09-09 12:00,2020-09-09,12:00,Burnaby Mountain,BURNABY MOUNTAIN,33,33,02 - Lower Mainland
2020-09-10 12:00,2020-09-10,12:00,Burnaby Mountain,BURNABY MOUNTAIN,31,30.1,02 - Lower Mainland
2020-09-11 12:00,2020-09-11,12:00,Burnaby Mountain,BURNABY MOUNTAIN,62,61.7,02 - Lower Mainland
2020-09-12 12:00,2020-09-12,12:00,Burnaby Mountain,BURNABY MOUNTAIN,26,25.2,02 - Lower Mainland
2020-09-13 12:00,2020-09-13,12:00,Burnaby Mountain,BURNABY MOUNTAIN,15,14.5,02 - Lower Mainland
2020-09-14 12:00,2020-09-14,12:00,Burnaby Mountain,BURNABY MOUNTAIN,18,17.2,02 - Lower Mainland
2020-09-15 12:00,2020-09-15,12:00,Burnaby Mountain,BURNABY MOUNTAIN,27,26.9,02 - Lower Mainland
2020-09-16 12:00,2020-09-16,12:00,Burnaby Mountain,BURNABY MOUNTAIN,20,19.6,02 - Lower Mainland
2020-09-17 12:00,2020-09-17,12:00,Burnaby Mountain,BURNABY MOUNTAIN,11,10.3,02 - Lower Mainland
2020-09-18 12:00,2020-09-18,12:00,Burnaby Mountain,BURNABY MOUNTAIN,9,8.4,02 - Lower Mainland
2020-09-19 12:00,2020-09-19,12:00,Burnaby Mountain,BURNABY MOUNTAIN,18,17.5,02 - Lower Mainland
2020-09-20 12:00,2020-09-20,12:00,Burnaby Mountain,BURNABY MOUNTAIN,25,24.4,02 - Lower Mainland
2020-09-21 12:00,2020-09-21,12:00,Burnaby Mountain,BURNABY MOUNTAIN,20,19.5,02 - Lower Mainland
2020-09-22 12:00,2020-09-22,12:00,Burnaby Mountain,BURNABY MOUNTAIN,26,25.3,02 - Lower Mainland
2020-09-23 12:00,2020-09-23,12:00,Burnaby Mountain,BURNABY MOUNTAIN,21,20.6,02 - Lower Mainland
2020-09-24 12:00,2020-09-24,12:00,Burnaby Mountain,BURNABY MOUNTAIN,27,26.1,02 - Lower Mainland
2020-09-25 12:00,2020-09-25,12:00,Burnaby Mountain,BURNABY MOUNTAIN,25,25,02 - Lower Mainland
2020-09-26 12:00,2020-09-26,12:00,Burnaby Mountain,BURNABY MOUNTAIN,25,24.9,02 - Lower Mainland
2020-09-27 12:00,2020-09-27,12:00,Burnaby Mountain,BURNABY MOUNTAIN,28,27.6,02 - Lower Mainland
2020-09-28 12:00,2020-09-28,12:00,Burnaby Mountain,BURNABY MOUNTAIN,17,16.6,02 - Lower Mainland
2020-09-29 12:00,2020-09-29,12:00,Burnaby Mountain,BURNABY MOUNTAIN,14,13.7,02 - Lower Mainland
2020-09-30 12:00,2020-09-30,12:00,Burnaby Mountain,BURNABY MOUNTAIN,9,8.4,02 - Lower Mainland
2020-10-01 12:00,2020-10-01,12:00,Burnaby Mountain,BURNABY MOUNTAIN,6,5.1,02 - Lower Mainland
2020-10-02 12:00,2020-10-02,12:00,Burnaby Mountain,BURNABY MOUNTAIN,13,12.3,02 - Lower Mainland
2020-10-03 12:00,2020-10-03,12:00,Burnaby Mountain,BURNABY MOUNTAIN,18,18,02 - Lower Mainland
2020-10-04 12:00,2020-10-04,12:00,Burnaby Mountain,BURNABY MOUNTAIN,26,25.1,02 - Lower Mainland
2020-10-05 12:00,2020-10-05,12:00,Burnaby Mountain,BURNABY MOUNTAIN,9,8.6,02 - Lower Mainland
2020-10-06 12:00,2020-10-06,12:00,Burnaby Mountain,BURNABY MOUNTAIN,9,8.7,02 - Lower Mainland
2020-10-07 12:00,2020-10-07,12:00,Burnaby Mountain,BURNABY MOUNTAIN,9,8.8,02 - Lower Mainland
2020-10-08 12:00,2020-10-08,12:00,Burnaby Mountain,BURNABY MOUNTAIN,19,18.4,02 - Lower Mainland
2020-10-09 12:00,2020-10-09,12:00,Burnaby Mountain,BURNABY MOUNTAIN,20,19.1,02 - Lower Mainland
2020-10-10 12:00,2020-10-10,12:00,Burnaby Mountain,BURNABY MOUNTAIN,42,41.3,02 - Lower Mainland
2020-10-11 12:00,2020-10-11,12:00,Burnaby Mountain,BURNABY MOUNTAIN,28,27.4,02 - Lower Mainland
2020-10-12 12:00,2020-10-12,12:00,Burnaby Mountain,BURNABY MOUNTAIN,22,21.7,02 - Lower Mainland
2020-10-13 12:00,2020-10-13,12:00,Burnaby Mountain,BURNABY MOUNTAIN,41,40.2,02 - Lower Mainland
2020-10-14 12:00,2020-10-14,12:00,Burnaby Mountain,BURNABY MOUNTAIN,22,21.4,02 - Lower Mainland
2020-10-15 12:00,2020-10-15,12:00,Burnaby Mountain,BURNABY MOUNTAIN,0,,02 - Lower Mainland
2020-10-16 12:00,2020-10-16,12:00,Burnaby Mountain,BURNABY MOUNTAIN,22,21.9,02 - Lower Mainland
2020-10-17 12:00,2020-10-17,12:00,Burnaby Mountain,BURNABY MOUNTAIN,20,19.8,02 - Lower Mainland
2020-10-18 12:00,2020-10-18,12:00,Burnaby Mountain,BURNABY MOUNTAIN,29,28.8,02 - Lower Mainland
2020-10-19 12:00,2020-10-19,12:00,Burnaby Mountain,BURNABY MOUNTAIN,25,24.1,02 - Lower Mainland
2020-10-20 12:00,2020-10-20,12:00,Burnaby Mountain,BURNABY MOUNTAIN,22,21.9,02 - Lower Mainland
2020-10-21 12:00,2020-10-21,12:00,Burnaby Mountain,BURNABY MOUNTAIN,20,19.4,02 - Lower Mainland
2020-10-22 12:00,2020-10-22,12:00,Burnaby Mountain,BURNABY MOUNTAIN,21,21,02 - Lower Mainland
2020-10-23 12:00,2020-10-23,12:00,Burnaby Mountain,BURNABY MOUNTAIN,29,28.3,02 - Lower Mainland
2020-10-24 12:00,2020-10-24,12:00,Burnaby Mountain,BURNABY MOUNTAIN,35,34.8,02 - Lower Mainland
2020-10-25 12:00,2020-10-25,12:00,Burnaby Mountain,BURNABY MOUNTAIN,25,24.2,02 - Lower Mainland
2020-10-26 12:00,2020-10-26,12:00,Burnaby Mountain,BURNABY MOUNTAIN,0,,02 - Lower Mainland
2020-10-27 12:00,2020-10-27,12:00,Burnaby Mountain,BURNABY MOUNTAIN,23,22.2,02 - Lower Mainland
2020-10-28 12:00,2020-10-28,12:00,Burnaby Mountain,BURNABY MOUNTAIN,15,14.5,02 - Lower Mainland
2020-10-29 12:00,2020-10-29,12:00,Burnaby Mountain,BURNABY MOUNTAIN,19,18.3,02 - Lower Mainland
2020-10-30 12:00,2020-10-30,12:00,Burnaby Mountain,BURNABY MOUNTAIN,36,35.8,02 - Lower Mainland
2020-10-31 12:00,2020-10-31,12:00,Burnaby Mountain,BURNABY MOUNTAIN,23,22.1,02 - Lower Mainland
2020-11-01 12:00,2020-11-01,12:00,Burnaby Mountain,BURNABY MOUNTAIN,16,15.7,02 - Lower Mainland
2020-11-02 12:00,2020-11-02,12:00,Burnaby Mountain,BURNABY MOUNTAIN,22,21.3,02 - Lower Mainland
2020-11-03 12:00,2020-11-03,12:00,Burnaby Mountain,BURNABY MOUNTAIN,32,31.8,02 - Lower Mainland
2020-11-04 12:00,2020-11-04,12:00,Burnaby Mountain,BURNABY MOUNTAIN,19,18.9,02 - Lower Mainland
2020-11-05 12:00,2020-11-05,12:00,Burnaby Mountain,BURNABY MOUNTAIN,23,22.5,02 - Lower Mainland
2020-11-06 12:00,2020-11-06,12:00,Burnaby Mountain,BURNABY MOUNTAIN,24,23.3,02 - Lower Mainland
2020-11-07 12:00,2020-11-07,12:00,Burnaby Mountain,BURNABY MOUNTAIN,19,18.3,02 - Lower Mainland
2020-11-08 12:00,2020-11-08,12:00,Burnaby Mountain,BURNABY MOUNTAIN,35,34.2,02 - Lower Mainland
2020-11-09 12:00,2020-11-09,12:00,Burnaby Mountain,BURNABY MOUNTAIN,21,20.8,02 - Lower Mainland
2020-11-10 12:00,2020-11-10,12:00,Burnaby Mountain,BURNABY MOUNTAIN,17,16.5,02 - Lower Mainland
2020-11-11 12:00,2020-11-11,12:00,Burnaby Mountain,BURNABY MOUNTAIN,19,18.6,02 - Lower Mainland
2020-11-12 12:00,2020-11-12,12:00,Burnaby Mountain,BURNABY MOUNTAIN,28,27.4,02 - Lower Mainland
2020-11-13 12:00,2020-11-13,12:00,Burnaby Mountain,BURNABY MOUNTAIN,19,18.2,02 - Lower Mainland
2020-11-14 12:00,2020-11-14,12:00,Burnaby Mountain,BURNABY MOUNTAIN,24,23.9,02 - Lower Mainland
2020-11-15 12:00,2020-11-15,12:00,Burnaby Mountain,BURNABY MOUNTAIN,35,34.6,02 - Lower Mainland
2020-11-16 12:00,2020-11-16,12:00,Burnaby Mountain,BURNABY MOUNTAIN,10,9.4,02 - Lower Mainland
2020-11-17 12:00,2020-11-17,12:00,Burnaby Mountain,BURNABY MOUNTAIN,34,33.6,02 - Lower Mainland
2020-11-18 12:00,2020-11-18,12:00,Burnaby Mountain,BURNABY MOUNTAIN,35,34.1,02 - Lower Mainland
2020-11-19 12:00,2020-11-19,12:00,Burnaby Mountain,BURNABY MOUNTAIN,25,24.3,02 - Lower Mainland
2020-11-20 12:00,2020-11-20,12:00,Burnaby Mountain,BURNABY MOUNTAIN,0,,02 - Lower Mainland
2020-11-21 12:00,2020-11-21,12:00,Burnaby Mountain,BURNABY MOUNTAIN,21,20.9,02 - Lower Mainland
2020-11-22 12:00,2020-11-22,12:00,Burnaby Mountain,BURNABY MOUNTAIN,29,29,02 - Lower Mainland
2020-11-23 12:00,2020-11-23,12:00,Burnaby Mountain,BURNABY MOUNTAIN,29,28.9,02 - Lower Mainland
2020-11-24 12:00,2020-11-24,12:00,Burnaby Mountain,BURNABY MOUNTAIN,25,24.1,02 - Lower Mainland
2020-11-25 12:00,2020-11-25,12:00,Burnaby Mountain,BURNABY MOUNTAIN,25,24.4,02 - Lower Mainland
2020-11-26 12:00,2020-11-26,12:00,Burnaby Mountain,BURNABY MOUNTAIN,14,13.7,02 - Lower Mainland
2020-11-27 12:00,2020-11-27,12:00,Burnaby Mountain,BURNABY MOUNTAIN,26,25.3,02 - Lower Mainland
2020-11-28 12:00,2020-11-28,12:00,Burnaby Mountain,BURNABY MOUNTAIN,19,18.6,02 - Lower Mainland
2020-11-29 12:00,2020-11-29,12:00,Burnaby Mountain,BURNABY MOUNTAIN,20,19.5,02 - Lower Mainland
2020-11-30 12:00,2020-11-30,12:00,Burnaby Mountain,BURNABY MOUNTAIN,27,26.2,02 - Lower Mainland
2020-12-01 12:00,2020-12-01,12:00,Burnaby Mountain,BURNABY MOUNTAIN,19,19,02 - Lower Mainland
2020-12-02 12:00,2020-12-02,12:00,Burnaby Mountain,BURNABY MOUNTAIN,0,,02 - Lower Mainland
2020-12-03 12:00,2020-12-03,12:00,Burnaby Mountain,BURNABY MOUNTAIN,0,,02 - Lower Mainland
2020-12-04 12:00,2020-12-04,12:00,Burnaby Mountain,BURNABY MOUNTAIN,0,,02 - Lower Mainland
2020-12-05 12:00,2020-12-05,12:00,Burnaby Mountain,BURNABY MOUNTAIN,34,33.9,02 - Lower Mainland
2020-12-06 12:00,2020-12-06,12:00,Burnaby Mountain,BURNABY MOUNTAIN,20,19.6,02 - Lower Mainland
2020-12-07 12:00,2020-12-07,12:00,Burnaby Mountain,BURNABY MOUNTAIN,36,35.9,02 - Lower Mainland
2020-12-08 12:00,2020-12-08,12:00,Burnaby Mountain,BURNABY MOUNTAIN,26,25.4,02 - Lower Mainland
2020-12-09 12:00,2020-12-09,12:00,Burnaby Mountain,BURNABY MOUNTAIN,14,13.9,02 - Lower Mainland
2020-12-10 12:00,2020-12-10,12:00,Burnaby Mountain,BURNABY MOUNTAIN,6,6,02 - Lower Mainland
2020-12-11 12:00,2020-12-11,12:00,Burnaby Mountain,BURNABY MOUNTAIN,19,18.3,02 - Lower Mainland
2020-12-12 12:00,2020-12-12,12:00,Burnaby Mountain,BURNABY MOUNTAIN,20,19.2,02 - Lower Mainland
2020-12-13 12:00,2020-12-13,12:00,Burnaby Mountain,BURNABY MOUNTAIN,36,35.1,02 - Lower Mainland
2020-12-14 12:00,2020-12-14,12:00,Burnaby Mountain,BURNABY MOUNTAIN,18,17.7,02 - Lower Mainland
2020-12-15 12:00,2020-12-15,12:00,Burnaby Mountain,BURNABY MOUNTAIN,25,24.5,02 - Lower Mainland
2020-12-16 12:00,2020-12-16,12:00,Burnaby Mountain,BURNABY MOUNTAIN,33,32.2,02 - Lower Mainland
2020-12-17 12:00,2020-12-17,12:00,Burnaby Mountain,BURNABY MOUNTAIN,24,23.7,02 - Lower Mainland
2020-12-18 12:00,2020-12-18,12:00,Burnaby Mountain,BURNABY MOUNTAIN,25,24.5,02 - Lower Mainland
2020-12-19 12:00,2020-12-19,12:00,Burnaby Mountain,BURNABY MOUNTAIN,29,28.7,02 - Lower Mainland
2020-12-20 12:00,2020-12-20,12:00,Burnaby Mountain,BURNABY MOUNTAIN,31,30.9,02 - Lower Mainland
2020-12-21 12:00,2020-12-21,12:00,Burnaby Mountain,BURNABY MOUNTAIN,24,23.6,02 - Lower Mainland
2020-12-22 12:00,2020-12-22,12:00,Burnaby Mountain,BURNABY MOUNTAIN,28,27.1,02 - Lower Mainland
2020-12-23 12:00,2020-12-23,12:00,Burnaby Mountain,BURNABY MOUNTAIN,23,22.8,02 - Lower Mainland
2020-12-24 12:00,2020-12-24,12:00,Burnaby Mountain,BURNABY MOUNTAIN,34,33.9,02 - Lower Mainland
2020-12-25 12:00,2020-12-25,12:00,Burnaby Mountain,BURNABY MOUNTAIN,38,37.8,02 - Lower Mainland
2020-12-26 12:00,2020-12-26,12:00,Burnaby Mountain,BURNABY MOUNTAIN,40,39.6,02 - Lower Mainland
2020-12-27 12:00,2020-12-27,12:00,Burnaby Mountain,BURNABY MOUNTAIN,34,34,02 - Lower Mainland
2020-12-28 12:00,2020-12-28,12:00,Burnaby Mountain,BURNABY MOUNTAIN,22,21.7,02 - Lower Mainland
2020-12-29 12:00,2020-12-29,12:00,Burnaby Mountain,BURNABY MOUNTAIN,26,25.1,02 - Lower Mainland
2020-12-30 12:00,2020-12-30,12:00,Burnaby Mountain,BURNABY MOUNTAIN,36,36,02 - Lower Mainland
2020-12-31 12:00,2020-12-31,12:00,Burnaby Mountain,BURNABY MOUNTAIN,17,16.3,02 - Lower Mainland
2020-01-01 12:00,2020-01-01,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,8,7.5,04 - Kootenay
2020-01-02 12:00,2020-01-02,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,20,19.9,04 - Kootenay
2020-01-03 12:00,2020-01-03,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,17,16.3,04 - Kootenay
2020-01-04 12:00,2020-01-04,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,35,34.3,04 - Kootenay
2020-01-05 12:00,2020-01-05,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,26,26,04 - Kootenay
2020-01-06 12:00,2020-01-06,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,27,26.5,04 - Kootenay
2020-01-07 12:00,2020-01-07,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,7,6.1,04 - Kootenay
2020-01-08 12:00,2020-01-08,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,7,6.6,04 - Kootenay
2020-01-09 12:00,2020-01-09,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,0,,04 - Kootenay
2020-01-10 12:00,2020-01-10,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,15,14.6,04 - Kootenay
2020-01-11 12:00,2020-01-11,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,24,23.6,04 - Kootenay
2020-01-12 12:00,2020-01-12,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,17,16.1,04 - Kootenay
2020-01-13 12:00,2020-01-13,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,30,29.4,04 - Kootenay
2020-01-14 12:00,2020-01-14,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,31,30.4,04 - Kootenay
2020-01-15 12:00,2020-01-15,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,24,23.9,04 - Kootenay
2020-01-16 12:00,2020-01-16,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,25,24.5,04 - Kootenay
2020-01-17 12:00,2020-01-17,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,23,22.4,04 - Kootenay
2020-01-18 12:00,2020-01-18,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,25,24.3,04 - Kootenay
2020-01-19 12:00,2020-01-19,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,22,21.4,04 - Kootenay
2020-01-20 12:00,2020-01-20,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,15,14.6,04 - Kootenay
2020-01-21 12:00,2020-01-21,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,10,9.3,04 - Kootenay
2020-01-22 12:00,2020-01-22,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,26,25.6,04 - Kootenay
2020-01-23 12:00,2020-01-23,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,8,7.2,04 - Kootenay
2020-01-24 12:00,2020-01-24,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,9,8.9,04 - Kootenay
2020-01-25 12:00,2020-01-25,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,14,13.4,04 - Kootenay
2020-01-26 12:00,2020-01-26,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,8,7.5,04 - Kootenay
2020-01-27 12:00,2020-01-27,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,14,14,04 - Kootenay
2020-01-28 12:00,2020-01-28,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,19,18.3,04 - Kootenay
2020-01-29 12:00,2020-01-29,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,12,11.3,04 - Kootenay
2020-01-30 12:00,2020-01-30,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,19,18.4,04 - Kootenay
2020-01-31 12:00,2020-01-31,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,13,12.3,04 - Kootenay
2020-02-01 12:00,2020-02-01,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,33,32.2,04 - Kootenay
2020-02-02 12:00,2020-02-02,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,34,33.9,04 - Kootenay
2020-02-03 12:00,2020-02-03,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,0,,04 - Kootenay
2020-02-04 12:00,2020-02-04,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,24,23.9,04 - Kootenay
2020-02-05 12:00,2020-02-05,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,26,25.7,04 - Kootenay
2020-02-06 12:00,2020-02-06,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,15,14.9,04 - Kootenay
2020-02-07 12:00,2020-02-07,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,20,19.9,04 - Kootenay
2020-02-08 12:00,2020-02-08,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,22,21.2,04 - Kootenay
2020-02-09 12:00,2020-02-09,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,23,23,04 - Kootenay
2020-02-10 12:00,2020-02-10,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,26,25.5,04 - Kootenay
2020-02-11 12:00,2020-02-11,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,29,28.7,04 - Kootenay
2020-02-12 12:00,2020-02-12,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,23,22.4,04 - Kootenay
2020-02-13 12:00,2020-02-13,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,16,15.6,04 - Kootenay
2020-02-14 12:00,2020-02-14,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,22,21.3,04 - Kootenay
2020-02-15 12:00,2020-02-15,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,32,31.8,04 - Kootenay
2020-02-16 12:00,2020-02-16,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,22,21.5,04 - Kootenay
2020-02-17 12:00,2020-02-17,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,29,28.2,04 - Kootenay
2020-02-18 12:00,2020-02-18,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,31,30.7,04 - Kootenay
2020-02-19 12:00,2020-02-19,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,36,35.6,04 - Kootenay
2020-02-20 12:00,2020-02-20,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,34,33.4,04 - Kootenay
2020-02-21 12:00,2020-02-21,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,36,35.1,04 - Kootenay
2020-02-22 12:00,2020-02-22,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,31,30.4,04 - Kootenay
2020-02-23 12:00,2020-02-23,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,23,22.5,04 - Kootenay
2020-02-24 12:00,2020-02-24,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,28,27.1,04 - Kootenay
2020-02-25 12:00,2020-02-25,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,27,26.5,04 - Kootenay
2020-02-26 12:00,2020-02-26,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,27,26.3,04 - Kootenay
2020-02-27 12:00,2020-02-27,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,31,30.4,04 - Kootenay
2020-02-28 12:00,2020-02-28,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,0,,04 - Kootenay
2020-02-29 12:00,2020-02-29,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,40,40,04 - Kootenay
2020-03-01 12:00,2020-03-01,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,36,35.4,04 - Kootenay
2020-03-02 12:00,2020-03-02,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,35,34.5,04 - Kootenay
2020-03-03 12:00,2020-03-03,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,26,25.2,04 - Kootenay
2020-03-04 12:00,2020-03-04,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,41,40.9,04 - Kootenay
2020-03-05 12:00,2020-03-05,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,35,35,04 - Kootenay
2020-03-06 12:00,2020-03-06,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,22,21.2,04 - Kootenay
2020-03-07 12:00,2020-03-07,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,19,18.4,04 - Kootenay
2020-03-08 12:00,2020-03-08,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,29,28.9,04 - Kootenay
2020-03-09 12:00,2020-03-09,12:00,Castlegar Zinio Park,CASTLEGAR ZINIO PARK,35,34.1,04 - Kootenay
